2406,N,House,Mid Terraced,1969,EM
2407,N,Flat,Unknown,1870,LN
2408,N,Flat,Unknown,2001,LN
2409,N,House,Mid Terraced,1985,NW
2410,N,House,Detached,1900,NW
2411,N,House,Mid Terraced,1936,LN
2412,N,House,Mid Terraced,2000,NW
2413,N,House,Semi-Detached,1930,NW
2414,N,House,Semi-Detached,1930,WM
2415,N,Flat,Unknown,2005,EM
2416,N,Bungalow,Detached,2011,NI
2417,N,House,Detached,1988,OM
2418,N,House,Mid Terraced,,LN
2419,N,House,Detached,2001,YH
2420,N,Flat,Unknown,1982,SC
2421,N,House,Semi-Detached,1993,EM
2422,N,House,Mid Terraced,1900,YH
2423,N,House,Detached,2009,EM
2424,N,House,Detached,1970,NT
2425,N,House,Semi-Detached,1970,YH
2426,N,Flat,Unknown,1986,OS
2427,N,House,Semi-Detached,1930,NI
2428,N,Flat,Unknown,2009,OS
2429,N,Bungalow,Semi-Detached,1950,LN
2430,N,House,Semi-Detached,1980,WM
2431,N,House,Detached,1970,OS
2432,N,House,Mid Terraced,1900,SW
2433,N,Bungalow,Detached,1900,SC
2434,N,Flat,Unknown,1988,EA
2435,N,House,Detached,,EM
2436,N,Flat,Unknown,1900,OS
2437,N,House,Semi-Detached,1995,WS
2438,N,Flat,Unknown,1906,LN
2439,N,House,Mid Terraced,1900,YH
2440,N,Flat,Unknown,2004,LN
2441,N,House,Semi-Detached,1935,YH
2442,N,Flat,Unknown,2006,SW
2443,N,House,Mid Terraced,1999,WS
2444,N,House,Semi-Detached,1905,LN
2445,N,House,Detached,1930,OS
2446,N,Bungalow,Semi-Detached,1960,SW
2447,N,House,Mid Terraced,1985,LN
2448,N,Flat,Unknown,1998,LN
2449,N,Bungalow,Semi-Detached,1965,YH
2450,N,Unknown,Unknown,1880,LN
2451,N,Flat,Unknown,2005,OM
2452,N,House,Detached,2008,OS
2453,N,House,Mid Terraced,1830,LN
2454,N,House,Mid Terraced,2000,EM
2455,N,House,Mid Terraced,1992,SW
2456,N,House,Semi-Detached,1900,NW
2457,N,House,Mid Terraced,1970,OS
2458,N,House,Semi-Detached,1900,EM
2459,N,Flat,Unknown,1900,OM
2460,N,House,Mid Terraced,1960,OS
2461,N,Flat,Unknown,1880,LN
2462,N,House,Semi-Detached,1910,NW
2463,N,Flat,Unknown,1965,LN
2464,N,House,Detached,1997,NW
2465,N,House,Semi-Detached,1930,LN
2466,N,House,Mid Terraced,1930,LN
2467,N,House,Mid Terraced,2008,YH
2468,N,House,Semi-Detached,1958,WM
2469,N,House,Mid Terraced,1900,YH
2470,N,House,Mid Terraced,1850,YH
2471,N,Bungalow,Semi-Detached,1958,OM
2472,N,House,Mid Terraced,1890,NW
2473,N,Flat,Unknown,1900,LN
2474,N,House,Semi-Detached,1890,OM
2475,N,Flat,Unknown,2000,LN
2476,N,House,Mid Terraced,2010,EA
2477,N,House,Mid Terraced,1930,LN
2478,N,House,Detached,1930,WM
2479,N,House,Mid Terraced,1970,OM
2480,N,House,Detached,1930,OM
2481,N,House,Detached,1999,OS
2482,N,Flat,Unknown,1975,SC
2483,N,Flat,Unknown,1980,OM
2484,N,House,Mid Terraced,1850,NW
2485,N,Flat,Unknown,1980,OM
2486,N,Flat,Unknown,1960,OM
2487,N,House,Detached,1760,YH
2488,N,Bungalow,Semi-Detached,1960,NW
2489,N,House,Mid Terraced,1912,YH
2490,N,House,Semi-Detached,1930,LN
2491,N,House,Semi-Detached,1970,EA
2492,N,Flat,Unknown,1999,LN
2493,N,Flat,Unknown,1900,SW
2494,N,House,Semi-Detached,,YH
2495,N,House,Semi-Detached,1953,WM
2496,N,House,Detached,1800,EM
2497,N,House,Detached,1996,SW
2498,N,Flat,Unknown,1963,WM
2499,N,House,Mid Terraced,1958,NW
2500,N,House,Semi-Detached,1970,WM
2501,N,House,Semi-Detached,1980,NW
2502,N,House,Detached,1900,WS
2503,N,House,Mid Terraced,1900,EA
2504,N,Flat,Unknown,2004,LN
2505,N,House,Mid Terraced,1890,WM
2506,N,House,Semi-Detached,1935,NT
2507,N,House,Mid Terraced,1950,OM
2508,N,House,Semi-Detached,1980,WM
2509,N,House,Mid Terraced,1900,LN
2510,N,House,Semi-Detached,1950,EM
2511,N,House,Semi-Detached,1900,SC
2512,N,Flat,Unknown,1930,SW
2513,N,Maisonette,Unknown,1935,LN
2514,N,House,Mid Terraced,1965,OM
2515,N,House,Detached,2004,WS
2516,N,House,Mid Terraced,1890,OS
2517,N,Maisonette,Unknown,1900,SW
2518,N,House,Detached,1970,YH
2519,N,House,Semi-Detached,1960,WM
2520,N,House,Detached,1995,EM
2521,N,House,Mid Terraced,1984,SW
2522,N,House,Detached,2000,YH
2523,N,House,Mid Terraced,1990,LN
2524,N,House,Mid Terraced,1885,OS
2525,N,House,Mid Terraced,1960,OS
2526,N,Bungalow,Mid Terraced,1979,SW
2527,N,House,Mid Terraced,1920,LN
2528,N,House,Detached,1956,WS
2529,N,House,Semi-Detached,1980,WM
2530,N,House,Mid Terraced,1955,YH
2531,N,Flat,Unknown,1900,LN
2532,N,House,Mid Terraced,1900,OM
2533,N,House,Mid Terraced,2006,WS
2534,N,House,Semi-Detached,1965,SW
2535,N,House,Semi-Detached,1930,NT
2536,N,Flat,Unknown,1890,SC
2537,N,House,Semi-Detached,1975,WM
2538,N,Flat,Unknown,1935,SW
2539,N,House,Detached,,SW
2540,N,Flat,Unknown,2005,OS
2541,N,Flat,Unknown,1890,LN
2542,N,House,Mid Terraced,1960,OM
2543,N,Bungalow,Detached,1970,OS
2544,N,House,Detached,,WM
2545,N,Flat,Unknown,1990,OM
2546,N,Flat,Unknown,1990,LN
2547,N,House,Semi-Detached,1998,WM
2548,N,House,Mid Terraced,1910,NW
2549,N,House,Semi-Detached,1897,LN
2550,N,House,Detached,2012,OM
2551,N,House,Mid Terraced,1880,NW
2552,N,House,Semi-Detached,1900,OS
2553,N,House,Detached,2000,WM
2554,N,House,Semi-Detached,1900,WS
2555,N,House,Semi-Detached,,YH
2556,N,House,Mid Terraced,1900,LN
2557,N,House,Detached,2001,WM
2558,N,House,Semi-Detached,1930,LN
2559,N,House,Mid Terraced,2012,EM
2560,N,Flat,Unknown,1908,NT
2561,N,Flat,Unknown,1840,WM
2562,N,House,Semi-Detached,1800,SW
2563,N,Flat,Unknown,1850,LN
2564,N,House,Mid Terraced,1935,LN
2565,N,House,Detached,1990,OM
2566,N,House,Semi-Detached,1935,NW
2567,N,House,Mid Terraced,1925,NT
2568,N,House,Mid Terraced,1965,OS
2569,N,House,Detached,1999,YH
2570,N,House,Semi-Detached,1935,OM
2571,N,House,Detached,2013,OS
2572,N,House,Mid Terraced,1850,SW
2573,N,House,Mid Terraced,1900,LN
2574,N,House,Mid Terraced,1990,SW
2575,N,House,Detached,1905,SW
2576,N,House,Semi-Detached,1935,NT
2577,N,House,Semi-Detached,1925,LN
2578,N,House,Detached,2006,YH
2579,N,House,Mid Terraced,1965,OM
2580,N,House,Detached,1935,EM
2581,N,Flat,Unknown,2006,YH
2582,N,House,Semi-Detached,1972,OM
2583,N,House,Detached,1900,SC
2584,N,House,Detached,1996,EA
2585,N,House,Detached,1995,WM
2586,N,House,Mid Terraced,2010,EA
2587,N,House,Mid Terraced,1955,WM
2588,N,House,Detached,1900,WM
2589,N,Bungalow,Semi-Detached,1972,SW
2590,N,Bungalow,Mid Terraced,1940,SC
2591,N,Bungalow,Detached,1980,EA
2592,N,Bungalow,Detached,1970,WS
2593,N,House,Mid Terraced,2006,OS
2594,N,Flat,Unknown,2006,SW
2595,N,House,Semi-Detached,1950,OM
2596,N,House,Semi-Detached,,YH
2597,N,House,Mid Terraced,1984,NW
2598,N,House,Mid Terraced,1950,WM
2599,N,House,Semi-Detached,1650,EA
2600,N,House,Detached,1930,WM
2601,N,Flat,Unknown,2005,OM
2602,N,House,Detached,1990,SW
2603,N,Flat,Unknown,1935,LN
2604,N,Flat,Unknown,1935,LN
2605,N,House,Detached,1980,WM
2606,N,House,Mid Terraced,1935,LN
2607,N,House,Mid Terraced,1979,NW
2608,N,House,Mid Terraced,1900,EM
2609,N,House,Detached,,NT
2610,N,Flat,Unknown,1910,SC
2611,N,House,Detached,1980,YH
2612,N,Flat,Unknown,1900,LN
2613,N,House,Detached,1968,YH
2614,N,House,Mid Terraced,1930,LN
2615,N,House,Mid Terraced,1930,LN
2616,N,House,Mid Terraced,1900,WM
2617,N,House,Mid Terraced,1900,NT
2618,N,House,Semi-Detached,1850,EM
2619,N,House,Semi-Detached,1935,NT
2620,N,Bungalow,Mid Terraced,2007,OS
2621,N,House,Mid Terraced,1950,LN
2622,N,House,Detached,1800,OS
2623,N,House,Semi-Detached,1900,WM
2624,N,House,Mid Terraced,1990,LN
2625,N,House,Mid Terraced,1880,YH
2626,N,House,Detached,1975,EA
2627,N,Flat,Unknown,1965,OM
2628,N,House,Detached,2005,NT
2629,N,House,Detached,2005,NW
2630,N,Flat,Unknown,1800,SW
2631,N,House,Mid Terraced,1983,NW
2632,N,House,Detached,1700,SW
2633,N,House,Detached,1975,OM
2634,N,House,Mid Terraced,2006,OS
2635,N,House,Semi-Detached,1990,LN
2636,N,House,Detached,1930,YH
2637,N,Maisonette,Unknown,1930,LN
2638,N,House,Mid Terraced,1910,WS
2639,N,House,Detached,1987,WM
2640,N,House,Semi-Detached,1930,WM
2641,N,House,Semi-Detached,1700,OM
2642,N,House,Detached,1960,NW
2643,N,House,Semi-Detached,1975,WM
2644,N,House,Detached,1977,OM
2645,N,House,Mid Terraced,1970,WM
2646,N,Flat,Unknown,2005,SW
2647,N,House,Mid Terraced,1880,WM
2648,N,House,Semi-Detached,1965,YH
2649,N,House,Detached,1991,EA
2650,N,House,Detached,1985,EM
2651,N,House,Mid Terraced,1900,LN
2652,N,House,Mid Terraced,2003,WM
2653,N,House,Semi-Detached,1985,LN
2654,N,House,Mid Terraced,2005,LN
2655,N,House,Semi-Detached,1950,EM
2656,N,Flat,Unknown,2009,OM
2657,N,House,Mid Terraced,1850,EM
2658,N,Bungalow,Semi-Detached,1975,SW
2659,N,House,Mid Terraced,1965,OS
2660,N,House,Detached,1955,YH
2661,N,House,Semi-Detached,1989,WS
2662,N,House,Semi-Detached,1935,OM
2663,N,Maisonette,Unknown,1976,WM
2664,N,Maisonette,Unknown,1990,OM
2665,N,House,Detached,,OS
2666,N,House,Detached,1979,OS
2667,N,Maisonette,Unknown,1950,LN
2668,N,House,Semi-Detached,1930,LN
2669,N,House,Detached,1960,WM
2670,N,House,Mid Terraced,2003,OM
2671,N,House,Detached,1965,YH
2672,N,Bungalow,Semi-Detached,1975,EM
2673,N,House,Detached,2011,OM
2674,N,House,Semi-Detached,1930,NW
2675,N,House,Mid Terraced,,LN
2676,N,House,Mid Terraced,1950,OM
2677,N,Flat,Unknown,1970,EA
2678,N,House,Mid Terraced,2013,OM
2679,N,House,Mid Terraced,1985,SW
2680,N,House,Semi-Detached,1960,WS
2681,N,House,Mid Terraced,1970,WM
2682,N,House,Detached,,WM
2683,N,House,Mid Terraced,1900,YH
2684,N,Flat,Unknown,1930,LN
2685,N,Flat,Unknown,1880,LN
2686,N,House,Mid Terraced,1900,YH
2687,N,House,Semi-Detached,1930,OM
2688,N,Bungalow,Semi-Detached,1999,YH
2689,N,House,Mid Terraced,1900,WM
2690,N,House,Mid Terraced,1990,SW
2691,N,House,Semi-Detached,1948,OM
2692,Y,House,Mid Terraced,2011,SC
2693,N,House,Semi-Detached,,WM
2694,N,House,Mid Terraced,1860,EA
2695,N,House,Detached,1975,OS
2696,N,Flat,Unknown,1970,LN
2697,N,Flat,Unknown,2005,WM
2698,N,House,Semi-Detached,1980,WM
2699,N,Flat,Unknown,1983,NW
2700,N,House,Semi-Detached,1930,NW
2701,N,House,Detached,2014,EM
2702,N,Flat,Unknown,1830,LN
2703,N,House,Mid Terraced,1970,SC
2704,N,House,Detached,1990,EM
2705,N,House,Mid Terraced,1900,NW
2706,N,House,Detached,1935,EM
2707,N,House,Semi-Detached,1800,NT
2708,N,House,Detached,1975,EM
2709,N,Flat,Unknown,2000,OM
2710,N,House,Detached,1952,WM
2711,N,House,Mid Terraced,1979,YH
2712,N,Flat,Unknown,2010,OS
2713,N,House,Detached,1960,LN
2714,N,House,Semi-Detached,1950,SC
2715,N,Flat,Unknown,1900,LN
2716,N,Flat,Unknown,1978,OS
2717,N,House,Mid Terraced,2000,OM
2718,N,Flat,Unknown,2006,SW
2719,N,House,Mid Terraced,1900,EM
2720,N,House,Mid Terraced,1880,WM
2721,N,Flat,Unknown,1900,LN
2722,N,House,Semi-Detached,1965,YH
2723,N,House,Mid Terraced,1975,OS
2724,N,Flat,Unknown,2011,LN
2725,N,House,Mid Terraced,1975,LN
2726,N,House,Mid Terraced,1900,OS
2727,N,House,Detached,1860,EA
2728,N,House,Semi-Detached,1800,EM
2729,N,House,Detached,1975,OS
2730,N,Flat,Unknown,1960,LN
2731,N,House,Semi-Detached,,LN
2732,N,House,Detached,1930,EM
2733,N,Flat,Unknown,1800,OM
2734,N,Flat,Unknown,1998,SC
2735,N,Flat,Unknown,1950,LN
2736,N,Bungalow,Detached,1977,EM
2737,N,House,Mid Terraced,1890,LN
2738,N,Flat,Unknown,1900,LN
2739,N,House,Detached,1976,YH
2740,N,House,Detached,2005,SC
2741,N,House,Mid Terraced,1900,NW
2742,N,Flat,Unknown,1980,OM
2743,N,House,Mid Terraced,1910,NW
2744,N,Flat,Unknown,1990,OM
2745,N,House,Semi-Detached,1930,LN
2746,N,House,Mid Terraced,1993,OM
2747,N,House,Detached,1960,OM
2748,N,House,Detached,1970,SW
2749,N,House,Semi-Detached,1963,SW
2750,N,House,Semi-Detached,1935,WM
2751,N,House,Semi-Detached,1935,LN
2752,N,Flat,Unknown,1987,OM
2753,N,House,Semi-Detached,2010,OS
2754,N,House,Semi-Detached,1935,NW
2755,N,Flat,Unknown,2008,SW
2756,N,Flat,Unknown,1960,LN
2757,N,House,Semi-Detached,1960,SW
2758,N,House,Mid Terraced,1900,OM
2759,N,Bungalow,Detached,1910,NW
2760,N,Flat,Unknown,2008,NW
2761,N,House,Semi-Detached,1955,SW
2762,N,Flat,Unknown,1890,SC
2763,N,House,Mid Terraced,1977,LN
2764,N,House,Detached,2011,WM
2765,N,Flat,Unknown,1930,LN
2766,N,House,Detached,2010,SW
2767,N,Bungalow,Detached,2011,EA
2768,N,House,Semi-Detached,1900,EA
2769,N,House,Detached,2009,OM
2770,N,House,Semi-Detached,1890,EM
2771,N,Flat,Unknown,1900,OM
2772,N,Flat,Unknown,1960,LN
2773,N,House,Semi-Detached,1960,YH
2774,N,Flat,Unknown,1930,LN
2775,N,House,Semi-Detached,1930,LN
2776,N,House,Mid Terraced,1860,NW
2777,N,House,Semi-Detached,1960,OM
2778,N,House,Semi-Detached,1970,EM
2779,N,Maisonette,Unknown,1930,LN
2780,N,House,Mid Terraced,2006,EM
2781,N,House,Mid Terraced,1900,LN
2782,N,House,Detached,1990,NW
2783,N,House,Semi-Detached,1980,LN
2784,N,Flat,Unknown,1985,OM
2785,N,House,Detached,1985,EA
2786,N,House,Detached,1992,SC
2787,N,House,Detached,1925,LN
2788,N,House,Mid Terraced,1948,NW
2789,N,House,Semi-Detached,1988,SW
2790,N,House,Mid Terraced,1895,OS
2791,N,House,Semi-Detached,1903,OM
2792,N,House,Detached,2014,NT
2793,N,House,Detached,2014,EM
2794,N,Flat,Unknown,1960,LN
2795,N,House,Detached,1930,WM
2796,N,Flat,Unknown,2000,LN
2797,N,Flat,Unknown,1900,LN
2798,N,House,Semi-Detached,1940,EM
2799,N,Flat,Unknown,1900,LN
2800,N,House,Detached,,OS
2801,N,House,Mid Terraced,1900,WS
2802,N,House,Detached,2012,EA
2803,N,House,Semi-Detached,1950,YH
2804,N,House,Detached,1790,OS
2805,N,House,Semi-Detached,1950,SW
2806,N,Unknown,Unknown,1965,EA
2807,N,Flat,Unknown,1970,SW
2808,N,Flat,Unknown,2006,EA
2809,N,House,Detached,1985,SW
2810,N,House,Detached,1880,SW
2811,N,House,Mid Terraced,1900,EA
2812,N,House,Semi-Detached,1985,OM
2813,N,House,Mid Terraced,,YH
2814,N,House,Detached,1975,WM
2815,N,House,Mid Terraced,1975,OS
2816,N,House,Semi-Detached,1995,SC
2817,N,Flat,Unknown,1900,NW
2818,N,House,Detached,1970,YH
2819,N,House,Detached,1800,YH
2820,N,House,Semi-Detached,1900,LN
2821,N,House,Detached,1975,SW
2822,N,House,Semi-Detached,1965,SW
2823,N,House,Detached,1910,OS
2824,N,House,Detached,1966,OM
2825,N,House,Detached,1920,OS
2826,N,Bungalow,Detached,1930,WS
2827,N,House,Mid Terraced,1900,WS
2828,N,House,Detached,1974,YH
2829,N,Maisonette,Unknown,1780,OM
2830,N,House,Semi-Detached,1900,WM
2831,N,Bungalow,Detached,1970,NT
2832,N,House,Detached,1960,WM
2833,N,House,Mid Terraced,1910,NW
2834,N,Flat,Unknown,2004,EM
2835,N,Maisonette,Unknown,1970,LN
2836,N,House,Semi-Detached,1955,OM
2837,N,House,Semi-Detached,1800,SW
2838,N,House,Mid Terraced,1850,OS
2839,N,House,Semi-Detached,1930,OS
2840,N,House,Detached,2004,WS
2841,N,House,Semi-Detached,1990,SW
2842,N,House,Detached,1930,OM
2843,N,House,Mid Terraced,1910,YH
2844,N,House,Semi-Detached,2003,YH
2845,N,House,Mid Terraced,1930,NW
2846,N,House,Mid Terraced,1900,LN
2847,N,House,Semi-Detached,1930,WM
2848,N,Flat,Unknown,2006,SC
2849,N,House,Mid Terraced,2013,LN
2850,N,House,Semi-Detached,1900,WM
2851,N,House,Semi-Detached,1880,WM
2852,N,House,Detached,1965,WM
2853,N,House,Detached,,YH
2854,N,House,Mid Terraced,1900,SW
2855,N,Flat,Unknown,2009,LN
2856,N,Flat,Unknown,1880,LN
2857,N,House,Mid Terraced,1938,WM
2858,N,House,Semi-Detached,1978,SC
2859,N,Flat,Unknown,2014,OS
2860,N,House,Mid Terraced,1950,EM
2861,N,House,Detached,1990,EM
2862,N,House,Semi-Detached,1955,LN
2863,N,House,Mid Terraced,1920,EM
2864,N,Bungalow,Detached,1960,EA
2865,N,Flat,Unknown,2006,OS
2866,N,House,Mid Terraced,1930,WS
2867,N,House,Mid Terraced,1900,OM
2868,N,Flat,Unknown,1840,OS
2869,N,Bungalow,Detached,1964,WM
2870,N,House,Detached,1990,YH
2871,N,House,Mid Terraced,,OS
2872,N,House,Detached,1875,EM
2873,N,House,Semi-Detached,1930,WM
2874,N,House,Mid Terraced,1900,YH
2875,N,House,Semi-Detached,1920,OS
2876,N,Flat,Unknown,1880,LN
2877,N,House,Mid Terraced,1930,LN
2878,N,House,Mid Terraced,2011,NW
2879,N,Flat,Unknown,2009,OM
2880,N,Flat,Unknown,1890,LN
2881,N,House,Mid Terraced,2002,SW
2882,N,House,Mid Terraced,1960,EA
2883,N,Bungalow,Detached,1985,WS
2884,N,House,Semi-Detached,1920,OS
2885,N,Maisonette,Unknown,1965,OM
2886,N,House,Semi-Detached,1955,NW
2887,N,House,Semi-Detached,1935,SC
2888,N,Flat,Unknown,1988,SW
2889,N,Flat,Unknown,1880,SC
2890,N,House,Semi-Detached,2011,SW
2891,N,House,Semi-Detached,1920,WM
2892,N,House,Semi-Detached,1850,WS
2893,N,House,Mid Terraced,1910,OS
2894,N,Flat,Unknown,1906,OS
2895,N,House,Detached,2011,WM
2896,N,House,Detached,1976,SW
2897,N,Flat,Unknown,2000,NW
2898,N,Flat,Unknown,1965,LN
2899,N,House,Mid Terraced,1800,OM
2900,N,House,Mid Terraced,1900,SW
2901,N,House,Semi-Detached,1910,NW
2902,N,House,Semi-Detached,2014,NW
2903,N,Flat,Unknown,1900,LN
2904,N,House,Mid Terraced,1990,OS
2905,N,House,Mid Terraced,1910,WM
2906,N,House,Detached,1950,SW
2907,N,House,Detached,1898,EM
2908,N,Flat,Unknown,1900,LN
2909,N,House,Semi-Detached,1860,EM
2910,N,House,Detached,,EA
2911,N,House,Detached,1990,OS
2912,N,House,Detached,1986,NT
2913,N,Flat,Unknown,2006,LN
2914,N,House,Semi-Detached,1940,LN
2915,N,Bungalow,Semi-Detached,1960,YH
2916,N,House,Mid Terraced,1990,OM
2917,N,House,Detached,1960,WS
2918,N,House,Semi-Detached,1935,EM
2919,N,Bungalow,Semi-Detached,1955,OS
2920,N,House,Mid Terraced,1975,OM
2921,N,House,Detached,1999,WS
2922,N,House,Detached,1650,EA
2923,N,House,Detached,,EM
2924,N,Flat,Unknown,1900,LN
2925,N,House,Mid Terraced,1992,EA
2926,N,House,Detached,1950,EM
2927,N,House,Semi-Detached,1970,WM
2928,N,House,Semi-Detached,1972,WS
2929,N,House,Semi-Detached,1925,SW
2930,N,House,Semi-Detached,2000,NT
2931,N,House,Mid Terraced,2005,EM
2932,N,House,Mid Terraced,1950,WM
2933,N,House,Mid Terraced,1900,YH
2934,N,House,Detached,1972,OM
2935,N,House,Detached,1983,WM
2936,N,House,Semi-Detached,1950,OM
2937,N,House,Mid Terraced,1992,OS
2938,N,Unknown,Unknown,1930,WM
2939,N,Flat,Unknown,1900,OS
2940,N,House,Detached,1990,OM
2941,N,House,Mid Terraced,1985,OS
2942,N,Flat,Unknown,1900,LN
2943,N,House,Detached,1983,WM
2944,N,House,Detached,2012,OS
2945,N,House,Semi-Detached,1950,OM
2946,N,Bungalow,Detached,1993,SW
2947,N,Bungalow,Detached,1870,YH
2948,N,House,Semi-Detached,1930,EM
2949,N,House,Mid Terraced,1945,YH
2950,N,House,Mid Terraced,1970,NW
2951,N,House,Detached,1992,OM
2952,N,House,Semi-Detached,1950,WM
2953,N,House,Mid Terraced,1930,OM
2954,N,House,Mid Terraced,2007,WM
2955,N,House,Detached,2001,WM
2956,N,House,Semi-Detached,1958,OS
2957,N,House,Detached,,SW
2958,N,House,Detached,1800,SW
2959,N,House,Detached,2000,YH
2960,N,House,Semi-Detached,1930,NW
2961,N,House,Detached,1964,OS
2962,N,House,Detached,1900,SW
2963,N,House,Semi-Detached,1980,OM
2964,N,House,Semi-Detached,1910,NW
2965,N,Flat,Unknown,1828,SC
2966,N,House,Detached,1690,EM
2967,N,House,Detached,1905,WS
2968,N,House,Detached,1970,EM
2969,N,House,Semi-Detached,1938,WM
2970,N,House,Semi-Detached,1965,SW
2971,N,House,Mid Terraced,1950,OM
2972,N,House,Semi-Detached,1989,NT
2973,N,House,Mid Terraced,1900,EA
2974,N,House,Detached,1936,OM
2975,N,House,Detached,1982,YH
2976,N,House,Mid Terraced,2009,YH
2977,N,House,Mid Terraced,2004,OS
2978,N,House,Semi-Detached,1930,LN
2979,N,House,Detached,2014,EM
2980,N,Flat,Unknown,1910,LN
2981,N,House,Semi-Detached,1930,OM
2982,N,Flat,Unknown,2004,LN
2983,N,House,Mid Terraced,1970,OS
2984,N,House,Mid Terraced,1880,NW
2985,N,House,Mid Terraced,1930,LN
2986,N,Bungalow,Detached,1968,SW
2987,N,House,Mid Terraced,2008,NW
2988,N,House,Detached,1900,WM
2989,N,House,Semi-Detached,1850,YH
2990,N,House,Mid Terraced,1880,NT
2991,N,Bungalow,Detached,1958,SW
2992,N,Flat,Unknown,1900,LN
2993,N,Flat,Unknown,1900,SC
2994,N,House,Semi-Detached,,YH
2995,N,House,Mid Terraced,1920,EM
2996,N,Flat,Unknown,1900,LN
2997,N,Flat,Unknown,1965,LN
2998,N,Flat,Unknown,2003,OS
2999,N,House,Mid Terraced,1890,LN
3000,N,House,Detached,,YH
3001,N,Flat,Unknown,2000,LN
3002,N,House,Mid Terraced,1955,NW
3003,N,House,Semi-Detached,1950,EM
3004,N,House,Mid Terraced,1870,OS
3005,N,Bungalow,Semi-Detached,1965,YH
3006,N,Flat,Unknown,2011,OM
3007,N,House,Semi-Detached,1905,SC
3008,N,Bungalow,Semi-Detached,1960,NW
3009,N,House,Detached,1997,EM
3010,N,House,Mid Terraced,1900,LN
3011,N,Flat,Unknown,1900,LN
3012,N,Flat,Unknown,2001,LN
3013,N,House,Detached,2002,SW
3014,N,Flat,Unknown,1890,LN
3015,N,House,Semi-Detached,1800,SW
3016,N,House,Detached,2000,EA
3017,N,House,Mid Terraced,1970,OM
3018,N,House,Detached,1972,SW
3019,N,House,Mid Terraced,1950,LN
3020,N,Bungalow,Detached,1965,OS
3021,N,Flat,Unknown,2003,LN
3022,N,House,Semi-Detached,1935,LN
3023,N,Bungalow,Detached,1975,SW
3024,N,House,Detached,1930,OM
3025,N,House,Mid Terraced,1890,SW
3026,N,House,Semi-Detached,1950,LN
3027,N,House,Mid Terraced,1900,LN
3028,N,House,Semi-Detached,1935,OM
3029,N,House,Semi-Detached,2013,EM
3030,N,House,Mid Terraced,1990,LN
3031,N,House,Semi-Detached,1935,OM
3032,N,House,Detached,,SW
3033,N,House,Detached,1930,EM
3034,N,House,Detached,2005,WS
3035,N,House,Mid Terraced,1980,EA
3036,N,House,Mid Terraced,1900,NW
3037,N,House,Semi-Detached,1972,OS
3038,N,House,Detached,2014,OS
3039,N,House,Semi-Detached,1960,LN
3040,N,Flat,Unknown,1962,LN
3041,N,House,Mid Terraced,1980,LN
3042,N,Flat,Unknown,1930,SW
3043,N,House,Mid Terraced,1900,NW
3044,N,Flat,Unknown,1900,LN
3045,N,House,Detached,1965,OS
3046,N,Bungalow,Semi-Detached,1980,YH
3047,N,Flat,Unknown,1964,OM
3048,N,Flat,Unknown,1985,LN
3049,N,House,Semi-Detached,1997,OS
3050,N,Flat,Unknown,2009,NW
3051,N,Flat,Unknown,2010,SW
3052,N,House,Mid Terraced,1900,EM
3053,N,Flat,Unknown,1890,LN
3054,N,House,Semi-Detached,1965,EM
3055,N,House,Mid Terraced,1930,LN
3056,N,House,Mid Terraced,1900,EM
3057,N,House,Detached,1939,OM
3058,N,House,Semi-Detached,1955,NW
3059,N,House,Semi-Detached,,LN
3060,N,Flat,Unknown,1835,SW
3061,N,House,Mid Terraced,1898,NT
3062,N,House,Detached,2014,EM
3063,N,House,Mid Terraced,1910,LN
3064,N,House,Mid Terraced,1874,NW
3065,N,House,Semi-Detached,1930,LN
3066,N,House,Semi-Detached,1948,YH
3067,N,Flat,Unknown,1850,LN
3068,N,House,Detached,1990,SW
3069,N,House,Semi-Detached,1910,WM
3070,N,House,Semi-Detached,1960,NW
3071,N,House,Mid Terraced,1890,LN
3072,N,House,Mid Terraced,1920,LN
3073,N,House,Detached,1930,LN
3074,N,House,Semi-Detached,1955,WM
3075,N,House,Detached,2014,NT
3076,N,Bungalow,Detached,1800,OM
3077,N,House,Mid Terraced,1900,WM
3078,N,House,Detached,1900,LN
3079,N,House,Mid Terraced,1970,EM
3080,N,Flat,Unknown,1985,SC
3081,N,House,Semi-Detached,1980,OS
3082,N,House,Mid Terraced,1900,OM
3083,N,Flat,Unknown,1994,OS
3084,N,Flat,Unknown,1890,LN
3085,N,House,Detached,2007,OS
3086,N,House,Semi-Detached,1850,WS
3087,N,House,Mid Terraced,1905,OS
3088,N,Maisonette,Unknown,2003,SC
3089,N,House,Mid Terraced,2007,OS
3090,N,House,Mid Terraced,1930,OS
3091,N,House,Detached,2008,SW
3092,N,House,Mid Terraced,1965,OM
3093,N,House,Detached,2014,WS
3094,N,House,Detached,,NW
3095,N,Flat,Unknown,2008,OS
3096,N,House,Semi-Detached,1700,OM
3097,N,House,Semi-Detached,1991,SW
3098,N,House,Semi-Detached,1928,OM
3099,N,Bungalow,Detached,1965,NT
3100,N,Maisonette,Unknown,1880,SC
3101,N,House,Detached,1971,SC
3102,N,House,Detached,2005,YH
3103,N,Flat,Unknown,1988,EA
3104,N,House,Semi-Detached,1750,SW
3105,N,Flat,Unknown,2012,LN
3106,N,House,Semi-Detached,1995,WM
3107,N,House,Mid Terraced,1900,EA
